plate,ID,cellLine,conc,time,NumNuclei
10859,2_C07,DS4,0.0469,108,4189
10862,2_C07,DS4,0.0469,112,4390
10791,2_C08,DS4,0.0117,0,977
10804,2_C08,DS4,0.0117,24,1677
10814,2_C08,DS4,0.0117,48,3973
10817,2_C08,DS4,0.0117,52,4740
10820,2_C08,DS4,0.0117,56,4932
10823,2_C08,DS4,0.0117,60,5363
10826,2_C08,DS4,0.0117,64,5770
10829,2_C08,DS4,0.0117,68,6259
10832,2_C08,DS4,0.0117,72,7091
10835,2_C08,DS4,0.0117,76,8252
10838,2_C08,DS4,0.0117,80,9054
10841,2_C08,DS4,0.0117,84,10630
10844,2_C08,DS4,0.0117,88,11729
10847,2_C08,DS4,0.0117,92,13121
10850,2_C08,DS4,0.0117,96,14884
10853,2_C08,DS4,0.0117,100,16605
10856,2_C08,DS4,0.0117,104,18094
10859,2_C08,DS4,0.0117,108,19527
10862,2_C08,DS4,0.0117,112,21547
10791,2_C09,DS4,0.0029,0,1059
10804,2_C09,DS4,0.0029,24,1858
10814,2_C09,DS4,0.0029,48,5020
10817,2_C09,DS4,0.0029,52,6565
10820,2_C09,DS4,0.0029,56,6714
10823,2_C09,DS4,0.0029,60,7160
10826,2_C09,DS4,0.0029,64,7707
10829,2_C09,DS4,0.0029,68,8665
10832,2_C09,DS4,0.0029,72,10132
10835,2_C09,DS4,0.0029,76,11564
10838,2_C09,DS4,0.0029,80,12526
10841,2_C09,DS4,0.0029,84,14709
10844,2_C09,DS4,0.0029,88,16211
10847,2_C09,DS4,0.0029,92,18427
10850,2_C09,DS4,0.0029,96,20618
10853,2_C09,DS4,0.0029,100,22669
10856,2_C09,DS4,0.0029,104,24630
10859,2_C09,DS4,0.0029,108,26640
10862,2_C09,DS4,0.0029,112,29504
10791,2_C10,DS4,7.00E-04,0,1031
10804,2_C10,DS4,7.00E-04,24,1418
10814,2_C10,DS4,7.00E-04,48,4494
10817,2_C10,DS4,7.00E-04,52,6178
10820,2_C10,DS4,7.00E-04,56,6073
10823,2_C10,DS4,7.00E-04,60,6330
10826,2_C10,DS4,7.00E-04,64,6909
10829,2_C10,DS4,7.00E-04,68,7617
10832,2_C10,DS4,7.00E-04,72,9086
10835,2_C10,DS4,7.00E-04,76,10324
10838,2_C10,DS4,7.00E-04,80,11178
10841,2_C10,DS4,7.00E-04,84,13086
10844,2_C10,DS4,7.00E-04,88,14243
10847,2_C10,DS4,7.00E-04,92,16191
10850,2_C10,DS4,7.00E-04,96,18291
10853,2_C10,DS4,7.00E-04,100,20150
10856,2_C10,DS4,7.00E-04,104,21792
10859,2_C10,DS4,7.00E-04,108,23743
10862,2_C10,DS4,7.00E-04,112,26437
10791,2_C11,DS4,0,0,867
10804,2_C11,DS4,0,24,1005
10814,2_C11,DS4,0,48,4056
10817,2_C11,DS4,0,52,5664
10820,2_C11,DS4,0,56,5360
10823,2_C11,DS4,0,60,5584
10826,2_C11,DS4,0,64,6143
10829,2_C11,DS4,0,68,6920
10832,2_C11,DS4,0,72,8394
10835,2_C11,DS4,0,76,9538
10838,2_C11,DS4,0,80,10204
10841,2_C11,DS4,0,84,12291
10844,2_C11,DS4,0,88,13308
10847,2_C11,DS4,0,92,15247
10850,2_C11,DS4,0,96,17096
10853,2_C11,DS4,0,100,18793
10856,2_C11,DS4,0,104,20466
10859,2_C11,DS4,0,108,22458
10862,2_C11,DS4,0,112,25314
10791,2_D02,DS5,0,0,670
10804,2_D02,DS5,0,24,1024
10814,2_D02,DS5,0,48,1914
10817,2_D02,DS5,0,52,2432
10820,2_D02,DS5,0,56,2845
10823,2_D02,DS5,0,60,3085
10826,2_D02,DS5,0,64,3434
10829,2_D02,DS5,0,68,3815
10832,2_D02,DS5,0,72,4085
10835,2_D02,DS5,0,76,4716
10838,2_D02,DS5,0,80,5384
10841,2_D02,DS5,0,84,8046
10844,2_D02,DS5,0,88,8179
10847,2_D02,DS5,0,92,9152
10850,2_D02,DS5,0,96,10644
10853,2_D02,DS5,0,100,12364
10856,2_D02,DS5,0,104,13900
10859,2_D02,DS5,0,108,15233
10862,2_D02,DS5,0,112,16717
10791,2_D03,DS5,12,0,727
10804,2_D03,DS5,12,24,894
10814,2_D03,DS5,12,48,1022
10817,2_D03,DS5,12,52,998
10820,2_D03,DS5,12,56,1145
10823,2_D03,DS5,12,60,1021
10826,2_D03,DS5,12,64,1025
10829,2_D03,DS5,12,68,1036
10832,2_D03,DS5,12,72,1040
10835,2_D03,DS5,12,76,1057
10838,2_D03,DS5,12,80,1059
10841,2_D03,DS5,12,84,1163
10844,2_D03,DS5,12,88,989
10847,2_D03,DS5,12,92,980
10850,2_D03,DS5,12,96,967
10853,2_D03,DS5,12,100,947
10856,2_D03,DS5,12,104,949
10859,2_D03,DS5,12,108,909
10862,2_D03,DS5,12,112,829
10791,2_D04,DS5,3,0,1244
10804,2_D04,DS5,3,24,1747
10814,2_D04,DS5,3,48,1792
10817,2_D04,DS5,3,52,1714
10820,2_D04,DS5,3,56,1964
10823,2_D04,DS5,3,60,1824
10826,2_D04,DS5,3,64,1869
10829,2_D04,DS5,3,68,1838
10832,2_D04,DS5,3,72,1841
10835,2_D04,DS5,3,76,1888
10838,2_D04,DS5,3,80,1874
10841,2_D04,DS5,3,84,1911
10844,2_D04,DS5,3,88,1803
10847,2_D04,DS5,3,92,1757
10850,2_D04,DS5,3,96,1759
10853,2_D04,DS5,3,100,1708
10856,2_D04,DS5,3,104,1700
10859,2_D04,DS5,3,108,1652
10862,2_D04,DS5,3,112,1595
10791,2_D05,DS5,0.75,0,1588
10804,2_D05,DS5,0.75,24,2225
10814,2_D05,DS5,0.75,48,2859
10817,2_D05,DS5,0.75,52,2759
10820,2_D05,DS5,0.75,56,2818
10823,2_D05,DS5,0.75,60,2764
10826,2_D05,DS5,0.75,64,2714
10829,2_D05,DS5,0.75,68,2730
10832,2_D05,DS5,0.75,72,2812
10835,2_D05,DS5,0.75,76,2754
10838,2_D05,DS5,0.75,80,2682
10841,2_D05,DS5,0.75,84,2758
10844,2_D05,DS5,0.75,88,2663
10847,2_D05,DS5,0.75,92,2574
10850,2_D05,DS5,0.75,96,2576
10853,2_D05,DS5,0.75,100,2583
10856,2_D05,DS5,0.75,104,2493
10859,2_D05,DS5,0.75,108,2486
10862,2_D05,DS5,0.75,112,2429
10791,2_D06,DS5,0.1875,0,1547
10804,2_D06,DS5,0.1875,24,2314
10814,2_D06,DS5,0.1875,48,2756
10817,2_D06,DS5,0.1875,52,2616
10820,2_D06,DS5,0.1875,56,2697
10823,2_D06,DS5,0.1875,60,2692
10826,2_D06,DS5,0.1875,64,2722
10829,2_D06,DS5,0.1875,68,2751
10832,2_D06,DS5,0.1875,72,2767
10835,2_D06,DS5,0.1875,76,2733
10838,2_D06,DS5,0.1875,80,2730
10841,2_D06,DS5,0.1875,84,2728
10844,2_D06,DS5,0.1875,88,2696
10847,2_D06,DS5,0.1875,92,2667
10850,2_D06,DS5,0.1875,96,2655
10853,2_D06,DS5,0.1875,100,2662
10856,2_D06,DS5,0.1875,104,2643
10859,2_D06,DS5,0.1875,108,2626
10862,2_D06,DS5,0.1875,112,2619
10791,2_D07,DS5,0.0469,0,1769
10804,2_D07,DS5,0.0469,24,2475
10814,2_D07,DS5,0.0469,48,3570
10817,2_D07,DS5,0.0469,52,3475
10820,2_D07,DS5,0.0469,56,3435
10823,2_D07,DS5,0.0469,60,3484
10826,2_D07,DS5,0.0469,64,3541
10829,2_D07,DS5,0.0469,68,3569
10832,2_D07,DS5,0.0469,72,3668
10835,2_D07,DS5,0.0469,76,3628
10838,2_D07,DS5,0.0469,80,3656
10841,2_D07,DS5,0.0469,84,3780
10844,2_D07,DS5,0.0469,88,3727
10847,2_D07,DS5,0.0469,92,3761
10850,2_D07,DS5,0.0469,96,3792
10853,2_D07,DS5,0.0469,100,3821
10856,2_D07,DS5,0.0469,104,3903
10859,2_D07,DS5,0.0469,108,3930
10862,2_D07,DS5,0.0469,112,3973
10791,2_D08,DS5,0.0117,0,1727
10804,2_D08,DS5,0.0117,24,2105
10814,2_D08,DS5,0.0117,48,4839
10817,2_D08,DS5,0.0117,52,4911
10820,2_D08,DS5,0.0117,56,4854
10823,2_D08,DS5,0.0117,60,5503
10826,2_D08,DS5,0.0117,64,6091
10829,2_D08,DS5,0.0117,68,6509
10832,2_D08,DS5,0.0117,72,6965
10835,2_D08,DS5,0.0117,76,7509
10838,2_D08,DS5,0.0117,80,8219
10841,2_D08,DS5,0.0117,84,10215
10844,2_D08,DS5,0.0117,88,10922
10847,2_D08,DS5,0.0117,92,11777
10850,2_D08,DS5,0.0117,96,12565
10853,2_D08,DS5,0.0117,100,13686
10856,2_D08,DS5,0.0117,104,14933
10859,2_D08,DS5,0.0117,108,16320
10862,2_D08,DS5,0.0117,112,17477
10791,2_D09,DS5,0.0029,0,1629
10804,2_D09,DS5,0.0029,24,1772
10814,2_D09,DS5,0.0029,48,4523
10817,2_D09,DS5,0.0029,52,4469
10820,2_D09,DS5,0.0029,56,4323
10823,2_D09,DS5,0.0029,60,4849
10826,2_D09,DS5,0.0029,64,5420
10829,2_D09,DS5,0.0029,68,5864
10832,2_D09,DS5,0.0029,72,6323
10835,2_D09,DS5,0.0029,76,6900
10838,2_D09,DS5,0.0029,80,7598
10841,2_D09,DS5,0.0029,84,9518
10844,2_D09,DS5,0.0029,88,10288
10847,2_D09,DS5,0.0029,92,11113
10850,2_D09,DS5,0.0029,96,12074
10853,2_D09,DS5,0.0029,100,13215
10856,2_D09,DS5,0.0029,104,14609
10859,2_D09,DS5,0.0029,108,16200
10862,2_D09,DS5,0.0029,112,17704
10791,2_D10,DS5,7.00E-04,0,1319
10804,2_D10,DS5,7.00E-04,24,1076
10814,2_D10,DS5,7.00E-04,48,3519
10817,2_D10,DS5,7.00E-04,52,3816
10820,2_D10,DS5,7.00E-04,56,3405
10823,2_D10,DS5,7.00E-04,60,3536
10826,2_D10,DS5,7.00E-04,64,4065
10829,2_D10,DS5,7.00E-04,68,4392
10832,2_D10,DS5,7.00E-04,72,4888
10835,2_D10,DS5,7.00E-04,76,5542
10838,2_D10,DS5,7.00E-04,80,6232
10841,2_D10,DS5,7.00E-04,84,7993
10844,2_D10,DS5,7.00E-04,88,8591
10847,2_D10,DS5,7.00E-04,92,9391
10850,2_D10,DS5,7.00E-04,96,10337
10853,2_D10,DS5,7.00E-04,100,11401
10856,2_D10,DS5,7.00E-04,104,12535
10859,2_D10,DS5,7.00E-04,108,13628
10862,2_D10,DS5,7.00E-04,112,14802
10791,2_D11,DS5,0,0,1226
10804,2_D11,DS5,0,24,976
10814,2_D11,DS5,0,48,3676
10817,2_D11,DS5,0,52,4357
10820,2_D11,DS5,0,56,4238
10823,2_D11,DS5,0,60,4636
10826,2_D11,DS5,0,64,5239
10829,2_D11,DS5,0,68,5596
10832,2_D11,DS5,0,72,6232
10835,2_D11,DS5,0,76,6913
10838,2_D11,DS5,0,80,7480
10841,2_D11,DS5,0,84,9689
10844,2_D11,DS5,0,88,10293
10847,2_D11,DS5,0,92,11220
10850,2_D11,DS5,0,96,12150
10853,2_D11,DS5,0,100,13269
10856,2_D11,DS5,0,104,14490
10859,2_D11,DS5,0,108,16014
10862,2_D11,DS5,0,112,17258
10791,2_E02,DS5,0,0,883
10804,2_E02,DS5,0,24,1236
10814,2_E02,DS5,0,48,2640
10817,2_E02,DS5,0,52,2778
10820,2_E02,DS5,0,56,3712
10823,2_E02,DS5,0,60,3733
10826,2_E02,DS5,0,64,4214
10829,2_E02,DS5,0,68,4735
10832,2_E02,DS5,0,72,5231
10835,2_E02,DS5,0,76,6026
10838,2_E02,DS5,0,80,6821
10841,2_E02,DS5,0,84,9536
10844,2_E02,DS5,0,88,9382
10847,2_E02,DS5,0,92,10063
10850,2_E02,DS5,0,96,11364
10853,2_E02,DS5,0,100,12948
10856,2_E02,DS5,0,104,14208
10859,2_E02,DS5,0,108,15740
10862,2_E02,DS5,0,112,16756
10791,2_E03,DS5,12,0,1217
10804,2_E03,DS5,12,24,1680
10814,2_E03,DS5,12,48,1753
10817,2_E03,DS5,12,52,1610
10820,2_E03,DS5,12,56,1859
10823,2_E03,DS5,12,60,1642
10826,2_E03,DS5,12,64,1655
10829,2_E03,DS5,12,68,1665
10832,2_E03,DS5,12,72,1661
10835,2_E03,DS5,12,76,1667
10838,2_E03,DS5,12,80,1656
10841,2_E03,DS5,12,84,1798
10844,2_E03,DS5,12,88,1604
10847,2_E03,DS5,12,92,1552
10850,2_E03,DS5,12,96,1565
10853,2_E03,DS5,12,100,1505
10856,2_E03,DS5,12,104,1496
10859,2_E03,DS5,12,108,1428
10862,2_E03,DS5,12,112,1349
10791,2_E04,DS5,3,0,1153
10804,2_E04,DS5,3,24,1365
10814,2_E04,DS5,3,48,1425
10817,2_E04,DS5,3,52,1336
10820,2_E04,DS5,3,56,1626
10823,2_E04,DS5,3,60,1446
10826,2_E04,DS5,3,64,1479
10829,2_E04,DS5,3,68,1492
10832,2_E04,DS5,3,72,1487
10835,2_E04,DS5,3,76,1546
10838,2_E04,DS5,3,80,1469
10841,2_E04,DS5,3,84,1589
10844,2_E04,DS5,3,88,1470
10847,2_E04,DS5,3,92,1424
10850,2_E04,DS5,3,96,1407
10853,2_E04,DS5,3,100,1383
10856,2_E04,DS5,3,104,1343
10859,2_E04,DS5,3,108,1321
10862,2_E04,DS5,3,112,1228
10791,2_E05,DS5,0.75,0,1693
10804,2_E05,DS5,0.75,24,2181
10814,2_E05,DS5,0.75,48,2772
10817,2_E05,DS5,0.75,52,2683
10820,2_E05,DS5,0.75,56,2850
10823,2_E05,DS5,0.75,60,2750
10826,2_E05,DS5,0.75,64,2755
10829,2_E05,DS5,0.75,68,2781
10832,2_E05,DS5,0.75,72,2812
10835,2_E05,DS5,0.75,76,2806
10838,2_E05,DS5,0.75,80,2785
10841,2_E05,DS5,0.75,84,2827
10844,2_E05,DS5,0.75,88,2718
10847,2_E05,DS5,0.75,92,2663
10850,2_E05,DS5,0.75,96,2652
10853,2_E05,DS5,0.75,100,2623
10856,2_E05,DS5,0.75,104,2594
10859,2_E05,DS5,0.75,108,2599
10862,2_E05,DS5,0.75,112,2539
10791,2_E06,DS5,0.1875,0,1535
10804,2_E06,DS5,0.1875,24,1930
10814,2_E06,DS5,0.1875,48,2479
10817,2_E06,DS5,0.1875,52,2366
10820,2_E06,DS5,0.1875,56,2558
10823,2_E06,DS5,0.1875,60,2448
10826,2_E06,DS5,0.1875,64,2430
10829,2_E06,DS5,0.1875,68,2438
10832,2_E06,DS5,0.1875,72,2569
10835,2_E06,DS5,0.1875,76,2450
10838,2_E06,DS5,0.1875,80,2465
10841,2_E06,DS5,0.1875,84,2549
10844,2_E06,DS5,0.1875,88,2451
10847,2_E06,DS5,0.1875,92,2406
10850,2_E06,DS5,0.1875,96,2412
10853,2_E06,DS5,0.1875,100,2397
10856,2_E06,DS5,0.1875,104,2389
10859,2_E06,DS5,0.1875,108,2413
10862,2_E06,DS5,0.1875,112,2373
10791,2_E07,DS5,0.0469,0,1569
10804,2_E07,DS5,0.0469,24,2082
10814,2_E07,DS5,0.0469,48,3182
10817,2_E07,DS5,0.0469,52,3117
10820,2_E07,DS5,0.0469,56,3102
10823,2_E07,DS5,0.0469,60,3062
10826,2_E07,DS5,0.0469,64,3067
10829,2_E07,DS5,0.0469,68,3072
10832,2_E07,DS5,0.0469,72,3169
10835,2_E07,DS5,0.0469,76,3135
10838,2_E07,DS5,0.0469,80,3176
10841,2_E07,DS5,0.0469,84,3257
10844,2_E07,DS5,0.0469,88,3192
10847,2_E07,DS5,0.0469,92,3220
10850,2_E07,DS5,0.0469,96,3234
10853,2_E07,DS5,0.0469,100,3244
10856,2_E07,DS5,0.0469,104,3292
10859,2_E07,DS5,0.0469,108,3321
10862,2_E07,DS5,0.0469,112,3329
10791,2_E08,DS5,0.0117,0,1732
10804,2_E08,DS5,0.0117,24,1992
10814,2_E08,DS5,0.0117,48,4914
10817,2_E08,DS5,0.0117,52,5048
10820,2_E08,DS5,0.0117,56,5322
10823,2_E08,DS5,0.0117,60,5845
10826,2_E08,DS5,0.0117,64,6444
10829,2_E08,DS5,0.0117,68,6961
10832,2_E08,DS5,0.0117,72,7355
10835,2_E08,DS5,0.0117,76,7757
10838,2_E08,DS5,0.0117,80,8700
10841,2_E08,DS5,0.0117,84,10605
10844,2_E08,DS5,0.0117,88,11318
10847,2_E08,DS5,0.0117,92,12170
10850,2_E08,DS5,0.0117,96,12952
10853,2_E08,DS5,0.0117,100,14016
10856,2_E08,DS5,0.0117,104,15315
10859,2_E08,DS5,0.0117,108,16603
10862,2_E08,DS5,0.0117,112,17851
10791,2_E09,DS5,0.0029,0,1531
10804,2_E09,DS5,0.0029,24,1558
10814,2_E09,DS5,0.0029,48,4023
10817,2_E09,DS5,0.0029,52,4376
10820,2_E09,DS5,0.0029,56,4572
10823,2_E09,DS5,0.0029,60,5049
10826,2_E09,DS5,0.0029,64,5647
10829,2_E09,DS5,0.0029,68,6067
10832,2_E09,DS5,0.0029,72,6483
10835,2_E09,DS5,0.0029,76,7094
10838,2_E09,DS5,0.0029,80,8010
10841,2_E09,DS5,0.0029,84,9861
10844,2_E09,DS5,0.0029,88,10701
10847,2_E09,DS5,0.0029,92,11548
10850,2_E09,DS5,0.0029,96,12613
10853,2_E09,DS5,0.0029,100,13853
10856,2_E09,DS5,0.0029,104,15230
10859,2_E09,DS5,0.0029,108,16659
10862,2_E09,DS5,0.0029,112,17907
10791,2_E10,DS5,7.00E-04,0,1567
10804,2_E10,DS5,7.00E-04,24,1301
10814,2_E10,DS5,7.00E-04,48,4335
10817,2_E10,DS5,7.00E-04,52,4507
10820,2_E10,DS5,7.00E-04,56,4793
10823,2_E10,DS5,7.00E-04,60,5325
10826,2_E10,DS5,7.00E-04,64,6002
10829,2_E10,DS5,7.00E-04,68,6517
10832,2_E10,DS5,7.00E-04,72,6971
10835,2_E10,DS5,7.00E-04,76,7621
10838,2_E10,DS5,7.00E-04,80,8490
10841,2_E10,DS5,7.00E-04,84,10689
10844,2_E10,DS5,7.00E-04,88,11619
10847,2_E10,DS5,7.00E-04,92,12581
10850,2_E10,DS5,7.00E-04,96,13848
10853,2_E10,DS5,7.00E-04,100,15307
10856,2_E10,DS5,7.00E-04,104,16883
10859,2_E10,DS5,7.00E-04,108,18712
10862,2_E10,DS5,7.00E-04,112,20276
10791,2_E11,DS5,0,0,1264
10804,2_E11,DS5,0,24,875
10814,2_E11,DS5,0,48,3898
10817,2_E11,DS5,0,52,4515
10820,2_E11,DS5,0,56,4374
10823,2_E11,DS5,0,60,4646
10826,2_E11,DS5,0,64,5296
10829,2_E11,DS5,0,68,5765
10832,2_E11,DS5,0,72,6379
10835,2_E11,DS5,0,76,7189
10838,2_E11,DS5,0,80,8002
10841,2_E11,DS5,0,84,10102
10844,2_E11,DS5,0,88,10906
10847,2_E11,DS5,0,92,11724
10850,2_E11,DS5,0,96,12755
10853,2_E11,DS5,0,100,14095
10856,2_E11,DS5,0,104,15513
10859,2_E11,DS5,0,108,17021
10862,2_E11,DS5,0,112,18361
